,Unnamed: 0,epoche,layer,accuracy,f1-score,task,model,random
84,4.0,1000000,4,0.19625,0.19380488753396968,Sentence Position,t5,TRUE
85,5.0,1000000,5,0.19875,0.19732012046835512,Sentence Position,t5,TRUE
86,6.0,1000000,6,0.20175,0.2012621500834446,Sentence Position,t5,TRUE
88,0.0,1100000,0,0.199,0.19793698438253238,Sentence Position,t5,TRUE
89,1.0,1100000,1,0.1975,0.19496101885985734,Sentence Position,t5,TRUE
90,2.0,1100000,2,0.195,0.19342119999297125,Sentence Position,t5,TRUE
91,3.0,1100000,3,0.2015,0.19899201158142749,Sentence Position,t5,TRUE
92,4.0,1100000,4,0.20225,0.20049812453119503,Sentence Position,t5,TRUE
93,5.0,1100000,5,0.19,0.18894426735797362,Sentence Position,t5,TRUE
94,6.0,1100000,6,0.1925,0.1920536588479563,Sentence Position,t5,TRUE
,,0,0,0.8127288578901483,0.4483455175067334,Person,t5,TRUE
,,0,1,0.8127288578901483,0.4483455175067334,Person,t5,TRUE
,,0,2,0.8127288578901483,0.4483455175067334,Person,t5,TRUE
,,0,3,0.8127288578901483,0.4483455175067334,Person,t5,TRUE
,,0,4,0.8127288578901483,0.4483455175067334,Person,t5,TRUE
,,0,5,0.8127288578901483,0.4483455175067334,Person,t5,TRUE
,,0,6,0.8127288578901483,0.4483455175067334,Person,t5,TRUE
,,100000,0,0.8127288578901483,0.4483455175067334,Person,t5,TRUE
,,100000,1,0.8127288578901483,0.4483455175067334,Person,t5,TRUE
,,100000,2,0.8127288578901483,0.4483455175067334,Person,t5,TRUE
,,100000,3,0.8127288578901483,0.4483455175067334,Person,t5,TRUE
,,100000,4,0.8127288578901483,0.4483455175067334,Person,t5,TRUE
,,100000,5,0.8127288578901483,0.4483455175067334,Person,t5,TRUE
,,100000,6,0.8127288578901483,0.4483455175067334,Person,t5,TRUE
,,200000,0,0.8127288578901483,0.4483455175067334,Person,t5,TRUE
,,200000,1,0.8127288578901483,0.4483455175067334,Person,t5,TRUE
,,200000,2,0.8127288578901483,0.4483455175067334,Person,t5,TRUE
,,200000,3,0.8127288578901483,0.4483455175067334,Person,t5,TRUE
,,200000,4,0.8127288578901483,0.4483455175067334,Person,t5,TRUE
,,200000,5,0.8127288578901483,0.4483455175067334,Person,t5,TRUE
,,200000,6,0.8127288578901483,0.4483455175067334,Person,t5,TRUE
,,300000,0,0.8127288578901483,0.4483455175067334,Person,t5,TRUE
,,300000,1,0.8127288578901483,0.4483455175067334,Person,t5,TRUE
,,300000,2,0.8127288578901483,0.4483455175067334,Person,t5,TRUE
,,300000,3,0.8127288578901483,0.4483455175067334,Person,t5,TRUE
,,300000,4,0.8127288578901483,0.4483455175067334,Person,t5,TRUE
,,300000,5,0.8127288578901483,0.4483455175067334,Person,t5,TRUE
,,300000,6,0.8127288578901483,0.4483455175067334,Person,t5,TRUE
,,400000,0,0.8127288578901483,0.4483455175067334,Person,t5,TRUE
,,400000,1,0.8127288578901483,0.4483455175067334,Person,t5,TRUE
,,400000,2,0.8127288578901483,0.4483455175067334,Person,t5,TRUE
,,400000,3,0.8127288578901483,0.4483455175067334,Person,t5,TRUE
,,400000,4,0.8127288578901483,0.4483455175067334,Person,t5,TRUE
,,400000,5,0.8127288578901483,0.4483455175067334,Person,t5,TRUE
,,400000,6,0.8127288578901483,0.4483455175067334,Person,t5,TRUE
,,0,0,0.051121468103699386,0.051151745164229455,Top constituents,t5,TRUE
,,0,1,0.05286921060297116,0.05267741490765247,Top constituents,t5,TRUE
,,0,2,0.04748033789688319,0.04729514929387872,Top constituents,t5,TRUE
,,0,3,0.05010195164579085,0.049870164106338426,Top constituents,t5,TRUE
,,0,4,0.05214098456160792,0.052085360149894275,Top constituents,t5,TRUE
,,0,5,0.05286921060297116,0.052879711410773744,Top constituents,t5,TRUE
,,0,6,0.05184969414506263,0.05196158134717242,Top constituents,t5,TRUE
,,100000,0,0.048499854354791726,0.04849248519052193,Top constituents,t5,TRUE
,,100000,1,0.04966501602097291,0.049383610181071694,Top constituents,t5,TRUE
,,100000,2,0.04835420914651908,0.04789141924943764,Top constituents,t5,TRUE
,,100000,3,0.051267113311972035,0.051126388473658205,Top constituents,t5,TRUE
,,100000,4,0.04937372560442761,0.04891858226345143,Top constituents,t5,TRUE
,,100000,5,0.05010195164579085,0.049748635708459554,Top constituents,t5,TRUE
,,100000,6,0.04748033789688319,0.04739691661341036,Top constituents,t5,TRUE
,,200000,0,0.0468977570637926,0.04685239466720272,Top constituents,t5,TRUE
,,200000,1,0.05155840372851733,0.051349617138985906,Top constituents,t5,TRUE
,,200000,2,0.0471890474803379,0.04712461300912936,Top constituents,t5,TRUE
,,200000,3,0.048208563938246435,0.047872806542246134,Top constituents,t5,TRUE
,,200000,4,0.04500436935624818,0.045037058281910805,Top constituents,t5,TRUE
,,200000,5,0.04835420914651908,0.048234036921626464,Top constituents,t5,TRUE
,,200000,6,0.046606466647247304,0.04634804698603363,Top constituents,t5,TRUE
,,300000,0,0.04413049810661229,0.04414469761546304,Top constituents,t5,TRUE
,,300000,1,0.05243227497815322,0.052328303032525225,Top constituents,t5,TRUE
,,300000,2,0.04893678997960967,0.04899870337721682,Top constituents,t5,TRUE
,,300000,3,0.048791144771337024,0.048909014822858254,Top constituents,t5,TRUE
,,300000,4,0.04908243518788232,0.0487298072628936,Top constituents,t5,TRUE
,,300000,5,0.05432566268569764,0.05378946881689113,Top constituents,t5,TRUE
,,300000,6,0.05476259831051558,0.05444275438901776,Top constituents,t5,TRUE
,,400000,0,0.05447130789397029,0.05437713335889367,Top constituents,t5,TRUE
,,400000,1,0.050684532478881446,0.050640333442534866,Top constituents,t5,TRUE
,,400000,2,0.04995630643751821,0.04972511197535874,Top constituents,t5,TRUE
,,400000,3,0.05490824351878823,0.05479593536274539,Top constituents,t5,TRUE
,,400000,4,0.048499854354791726,0.047934634243031043,Top constituents,t5,TRUE
,,400000,5,0.0502475968540635,0.04997252247219368,Top constituents,t5,TRUE
,,400000,6,0.05010195164579085,0.05008590036611441,Top constituents,t5,TRUE
,,0,0,0.17294281729428174,0.1190967750490876,Tree depth,t5,TRUE
,,0,1,0.17271036727103672,0.12225945693085911,Tree depth,t5,TRUE
,,0,2,0.1694560669456067,0.11976991609873275,Tree depth,t5,TRUE
,,0,3,0.16806136680613668,0.12045258858710958,Tree depth,t5,TRUE
,,0,4,0.16294746629474663,0.1159674718701694,Tree depth,t5,TRUE
,,0,5,0.16457461645746166,0.11747584987096557,Tree depth,t5,TRUE
,,0,6,0.16329614132961412,0.11574097215281508,Tree depth,t5,TRUE
,,100000,0,0.1688749418874942,0.11842388665303472,Tree depth,t5,TRUE
,,100000,1,0.1700371920037192,0.12161595752367772,Tree depth,t5,TRUE
,,100000,2,0.16817759181775918,0.1191211803019621,Tree depth,t5,TRUE
,,100000,3,0.16562064156206416,0.11730335223580238,Tree depth,t5,TRUE
,,100000,4,0.16294746629474663,0.11508856141746379,Tree depth,t5,TRUE
,,100000,5,0.16376104137610414,0.11501608011578168,Tree depth,t5,TRUE
,,100000,6,0.1678289167828917,0.11848071446339295,Tree depth,t5,TRUE
,,200000,0,0.16771269177126918,0.11754979230021499,Tree depth,t5,TRUE
,,200000,1,0.16573686657368666,0.11738016001420173,Tree depth,t5,TRUE
,,200000,2,0.17305904230590424,0.1220934022456345,Tree depth,t5,TRUE
,,200000,3,0.17352394235239424,0.1233459457840878,Tree depth,t5,TRUE
,,200000,4,0.1701534170153417,0.12062431023291634,Tree depth,t5,TRUE
,,200000,5,0.16492329149232915,0.11453356768545639,Tree depth,t5,TRUE
,,200000,6,0.16562064156206416,0.11654580437977244,Tree depth,t5,TRUE
,,300000,0,0.16748024174802417,0.11831061948387055,Tree depth,t5,TRUE
,,300000,1,0.1695722919572292,0.12197810689829379,Tree depth,t5,TRUE
,,300000,2,0.16387726638772665,0.11512572303284471,Tree depth,t5,TRUE
,,300000,3,0.16329614132961412,0.11544809218471822,Tree depth,t5,TRUE
,,300000,4,0.1682938168293817,0.12108211326224258,Tree depth,t5,TRUE
,,300000,5,0.16724779172477916,0.11991099407245707,Tree depth,t5,TRUE
,,300000,6,0.16178521617852162,0.11586981724635911,Tree depth,t5,TRUE
,,400000,0,0.16178521617852162,0.1138450041497727,Tree depth,t5,TRUE
,,400000,1,0.17212924221292422,0.12286676600533139,Tree depth,t5,TRUE
,,400000,2,0.16620176662017666,0.11848895306038544,Tree depth,t5,TRUE
,,400000,3,0.1694560669456067,0.12110058803293881,Tree depth,t5,TRUE
,,400000,4,0.1705020920502092,0.12016897501155717,Tree depth,t5,TRUE
,,400000,5,0.1703858670385867,0.1227255597573411,Tree depth,t5,TRUE
,,400000,6,0.1689911668991167,0.12175088376145989,Tree depth,t5,TRUE
,,0,0,0.5046017916308749,0.5042136809481151,Subject number,t5,TRUE
,,0,1,0.5064425082832249,0.5061824677293921,Subject number,t5,TRUE
,,0,2,0.5032519327524849,0.502710049651882,Subject number,t5,TRUE
,,0,3,0.505092649404835,0.5046113616197719,Subject number,t5,TRUE
,,0,4,0.499693213891275,0.4988513325623811,Subject number,t5,TRUE
,,0,5,0.502392931648055,0.5017443894742389,Subject number,t5,TRUE
,,0,6,0.5015339305436249,0.5009148747617599,Subject number,t5,TRUE
,,100000,0,0.5109829426923549,0.51061974443448,Subject number,t5,TRUE
,,100000,1,0.501043072769665,0.5009060978150622,Subject number,t5,TRUE
,,100000,2,0.499447785004295,0.4986454207904458,Subject number,t5,TRUE
,,100000,3,0.5015339305436249,0.5009148747617599,Subject number,t5,TRUE
,,100000,4,0.499693213891275,0.4990322396052328,Subject number,t5,TRUE
,,100000,5,0.5065652227267149,0.5061510232665147,Subject number,t5,TRUE
,,100000,6,0.502883789422015,0.5027241668039344,Subject number,t5,TRUE
,,200000,0,0.503865504969935,0.5030306444811644,Subject number,t5,TRUE
,,200000,1,0.505460792735305,0.5051352781660492,Subject number,t5,TRUE
,,200000,2,0.498588783899865,0.49839782274786193,Subject number,t5,TRUE
,,200000,3,0.497729782795435,0.4974565881706282,Subject number,t5,TRUE
,,200000,4,0.4922076328383851,0.4920285666803529,Subject number,t5,TRUE
,,200000,5,0.4928212050558351,0.49269209808369574,Subject number,t5,TRUE
,,200000,6,0.500552214995705,0.5002043098990874,Subject number,t5,TRUE
,,300000,0,0.49662535280402503,0.49641889624811325,Subject number,t5,TRUE
,,300000,1,0.505092649404835,0.5050850176937258,Subject number,t5,TRUE
,,300000,2,0.5082832249355749,0.5081656400989151,Subject number,t5,TRUE
,,300000,3,0.501043072769665,0.500606286960354,Subject number,t5,TRUE
,,300000,4,0.498588783899865,0.498271266112006,Subject number,t5,TRUE
,,300000,5,0.501165787213155,0.5006574678896227,Subject number,t5,TRUE
,,300000,6,0.49269849061234505,0.49243689836807025,Subject number,t5,TRUE
,,400000,0,0.505338078291815,0.5050030622536279,Subject number,t5,TRUE
,,400000,1,0.5060743649527549,0.5059024588744331,Subject number,t5,TRUE
,,400000,2,0.5061970793962449,0.5058270126235764,Subject number,t5,TRUE
,,400000,3,0.499079641673825,0.49869747193513925,Subject number,t5,TRUE
,,400000,4,0.5074242238311449,0.5072459510818085,Subject number,t5,TRUE
,,400000,5,0.5031292183089949,0.5030789022630404,Subject number,t5,TRUE
,,400000,6,0.503865504969935,0.5037937411159792,Subject number,t5,TRUE
,,0,0,0.49175,0.49174285263386514,Discourse Coherence,t5,TRUE
,,0,1,0.5005,0.5004968781054882,Discourse Coherence,t5,TRUE
,,0,2,0.501,0.50098490479337,Discourse Coherence,t5,TRUE
,,0,3,0.50075,0.5007362390425886,Discourse Coherence,t5,TRUE
,,0,4,0.4975,0.4974898241689394,Discourse Coherence,t5,TRUE
,,0,5,0.4975,0.4975,Discourse Coherence,t5,TRUE
,,0,6,0.4725,0.4724868121703043,Discourse Coherence,t5,TRUE
,,100000,0,0.50675,0.5066981724767459,Discourse Coherence,t5,TRUE
,,100000,1,0.51375,0.5134147123252116,Discourse Coherence,t5,TRUE
,,100000,2,0.496,0.4959938259243676,Discourse Coherence,t5,TRUE
,,100000,3,0.5005,0.5004848896679124,Discourse Coherence,t5,TRUE
,,100000,4,0.507,0.5069969187307419,Discourse Coherence,t5,TRUE
,,100000,5,0.5025,0.5024720140507903,Discourse Coherence,t5,TRUE
,,100000,6,0.50275,0.5027305754131021,Discourse Coherence,t5,TRUE
,,200000,0,0.4985,0.49837158312528007,Discourse Coherence,t5,TRUE
,,200000,1,0.50125,0.5010928130544129,Discourse Coherence,t5,TRUE
,,200000,2,0.49925,0.49918661580606294,Discourse Coherence,t5,TRUE
,,200000,3,0.49875,0.49874295107274946,Discourse Coherence,t5,TRUE
,,200000,4,0.503,0.5029025689035052,Discourse Coherence,t5,TRUE
,,200000,5,0.49725,0.4972497172029659,Discourse Coherence,t5,TRUE
,,200000,6,0.4965,0.49648980391852937,Discourse Coherence,t5,TRUE
,,300000,0,0.50175,0.5017447371787864,Discourse Coherence,t5,TRUE
,,300000,1,0.498,0.4979979919919679,Discourse Coherence,t5,TRUE
,,300000,2,0.501,0.5009820353532728,Discourse Coherence,t5,TRUE
,,300000,3,0.5015,0.5014755723030428,Discourse Coherence,t5,TRUE
,,300000,4,0.50525,0.5052336417872817,Discourse Coherence,t5,TRUE
,,300000,5,0.49425,0.49424845113588156,Discourse Coherence,t5,TRUE
,,300000,6,0.497,0.4969678059395801,Discourse Coherence,t5,TRUE
,,400000,0,0.496,0.49593333718384264,Discourse Coherence,t5,TRUE
,,400000,1,0.4975,0.49744459326640755,Discourse Coherence,t5,TRUE
,,400000,2,0.5015,0.5015,Discourse Coherence,t5,TRUE
,,400000,3,0.4945,0.4944938075491425,Discourse Coherence,t5,TRUE
,,400000,4,0.50175,0.501738757980727,Discourse Coherence,t5,TRUE
,,400000,5,0.515,0.5146719182167145,Discourse Coherence,t5,TRUE
,,400000,6,0.49825,0.49823039962498533,Discourse Coherence,t5,TRUE
,,0,0,0.18045945197896485,0.07805612645802995,Penn Discourse Treebank,t5,TRUE
,,0,1,0.19485192360918904,0.07726412368291848,Penn Discourse Treebank,t5,TRUE
,,0,2,0.19180736230279546,0.07908924656637246,Penn Discourse Treebank,t5,TRUE
,,0,3,0.18433434818710212,0.07630190011558223,Penn Discourse Treebank,t5,TRUE
,,0,4,0.18765568779407693,0.076553405944375,Penn Discourse Treebank,t5,TRUE
,,0,5,0.19319125380570162,0.07585733602906014,Penn Discourse Treebank,t5,TRUE
,,0,6,0.19070024910047054,0.07963368834520584,Penn Discourse Treebank,t5,TRUE
,,100000,0,0.17990589537780238,0.07983217827183607,Penn Discourse Treebank,t5,TRUE
,,100000,1,0.18599501799058954,0.07720245940971215,Penn Discourse Treebank,t5,TRUE
,,100000,2,0.19042347079988928,0.07987665885389007,Penn Discourse Treebank,t5,TRUE
,,100000,3,0.21173539994464435,0.08951260679240325,Penn Discourse Treebank,t5,TRUE
,,100000,4,0.21893163575975644,0.0810693232489472,Penn Discourse Treebank,t5,TRUE
,,100000,5,0.21035150844173817,0.08061217430509164,Penn Discourse Treebank,t5,TRUE
,,100000,6,0.2208690838638251,0.08120202756848792,Penn Discourse Treebank,t5,TRUE
,,200000,0,0.18931635759756435,0.08137700086814174,Penn Discourse Treebank,t5,TRUE
,,200000,1,0.20370882922778855,0.07867085643474732,Penn Discourse Treebank,t5,TRUE
,,200000,2,0.20370882922778855,0.08095611897169495,Penn Discourse Treebank,t5,TRUE
,,200000,3,0.20786050373650705,0.07842794412414529,Penn Discourse Treebank,t5,TRUE
,,200000,4,0.21505673955161916,0.08203856253588136,Penn Discourse Treebank,t5,TRUE
,,200000,5,0.21201217824522559,0.07767984799024281,Penn Discourse Treebank,t5,TRUE
,,200000,6,0.22059230556324383,0.08679245870170536,Penn Discourse Treebank,t5,TRUE
,,300000,0,0.18018267367838361,0.07725280466930941,Penn Discourse Treebank,t5,TRUE
,,300000,1,0.19817326321616385,0.07730583219373961,Penn Discourse Treebank,t5,TRUE
,,300000,2,0.20398560752836978,0.07546687973718043,Penn Discourse Treebank,t5,TRUE
,,300000,3,0.21588707445336286,0.08102962594894117,Penn Discourse Treebank,t5,TRUE
,,300000,4,0.21339606974813174,0.08210770611367409,Penn Discourse Treebank,t5,TRUE
,,300000,5,0.2009410462219762,0.08764205771941876,Penn Discourse Treebank,t5,TRUE
,,300000,6,0.2073069471353446,0.07500846771726406,Penn Discourse Treebank,t5,TRUE
,,400000,0,0.18267367838361473,0.07918259868026921,Penn Discourse Treebank,t5,TRUE
,,400000,1,0.20813728203708828,0.07798033473655923,Penn Discourse Treebank,t5,TRUE
,,400000,2,0.21007473014115693,0.07936331509206439,Penn Discourse Treebank,t5,TRUE
,,400000,3,0.21588707445336286,0.08448817259529785,Penn Discourse Treebank,t5,TRUE
,,400000,4,0.20869083863825075,0.07363267580787561,Penn Discourse Treebank,t5,TRUE
,,400000,5,0.2106282867423194,0.08167295195889195,Penn Discourse Treebank,t5,TRUE
,,400000,6,0.20952117353999447,0.07946737174313306,Penn Discourse Treebank,t5,TRUE
,,0,0,0.2828,0.18903949931096353,Connectors,t5,TRUE
,,0,1,0.2984,0.19340428332772705,Connectors,t5,TRUE
,,0,2,0.2998,0.1964150150129382,Connectors,t5,TRUE
,,0,3,0.3016,0.20058586885239232,Connectors,t5,TRUE
,,0,4,0.289,0.1797500493545185,Connectors,t5,TRUE
,,0,5,0.2988,0.18849508588283745,Connectors,t5,TRUE
,,0,6,0.2852,0.18399311932092857,Connectors,t5,TRUE
,,100000,0,0.277,0.1828376765545948,Connectors,t5,TRUE
,,100000,1,0.2894,0.19104894232404507,Connectors,t5,TRUE
,,100000,2,0.285,0.18843656482498058,Connectors,t5,TRUE
,,100000,3,0.292,0.1855632482910718,Connectors,t5,TRUE
,,100000,4,0.2942,0.16871222894050256,Connectors,t5,TRUE
,,100000,5,0.293,0.18096863703022517,Connectors,t5,TRUE
,,100000,6,0.2898,0.16875528229358955,Connectors,t5,TRUE
,,200000,0,0.2808,0.18348467025878146,Connectors,t5,TRUE
,,200000,1,0.2796,0.18273847094224405,Connectors,t5,TRUE
,,200000,2,0.2844,0.18168445783993564,Connectors,t5,TRUE
,,200000,3,0.289,0.17897236007919973,Connectors,t5,TRUE
,,200000,4,0.29,0.17494823101732715,Connectors,t5,TRUE
,,200000,5,0.293,0.18046216643108678,Connectors,t5,TRUE
,,200000,6,0.299,0.18149829572900575,Connectors,t5,TRUE
,,300000,0,0.28,0.1883225789548629,Connectors,t5,TRUE
,,300000,1,0.2902,0.18715347276848066,Connectors,t5,TRUE
,,300000,2,0.2938,0.18338728897958648,Connectors,t5,TRUE
,,300000,3,0.2926,0.18455778991553254,Connectors,t5,TRUE
,,300000,4,0.2962,0.179970303539455,Connectors,t5,TRUE
,,300000,5,0.2942,0.1821469176649299,Connectors,t5,TRUE
,,300000,6,0.2938,0.17288999139762748,Connectors,t5,TRUE
,,400000,0,0.2818,0.1870413256131821,Connectors,t5,TRUE
,,400000,1,0.2906,0.17382694895482614,Connectors,t5,TRUE
,,400000,2,0.2958,0.18333206913402256,Connectors,t5,TRUE
,,400000,3,0.2942,0.18497069695341123,Connectors,t5,TRUE
,,400000,4,0.296,0.18436556896232986,Connectors,t5,TRUE
,,400000,5,0.2964,0.18628723659860516,Connectors,t5,TRUE
,,400000,6,0.293,0.17951355546405368,Connectors,t5,TRUE
,,0,0,0.18775,0.18789644292227708,Sentence Position,t5,TRUE
,,0,1,0.19675,0.19674040371458884,Sentence Position,t5,TRUE
,,0,2,0.19525,0.19485178177248158,Sentence Position,t5,TRUE
,,0,3,0.2005,0.20047970793022438,Sentence Position,t5,TRUE
,,0,4,0.20575,0.2055344307500056,Sentence Position,t5,TRUE
,,0,5,0.20725,0.2068889175548528,Sentence Position,t5,TRUE
,,0,6,0.2035,0.20347640964733485,Sentence Position,t5,TRUE
,,100000,0,0.20775,0.20773404437403825,Sentence Position,t5,TRUE
,,100000,1,0.19975,0.19967291981739954,Sentence Position,t5,TRUE
,,100000,2,0.19425,0.19407196962201972,Sentence Position,t5,TRUE
,,100000,3,0.1945,0.19429791686070735,Sentence Position,t5,TRUE
,,100000,4,0.195,0.19432018796646405,Sentence Position,t5,TRUE
,,100000,5,0.186,0.18552674500477506,Sentence Position,t5,TRUE
,,100000,6,0.19225,0.1919098401727643,Sentence Position,t5,TRUE
,,200000,0,0.193,0.1929110447786248,Sentence Position,t5,TRUE
,,200000,1,0.193,0.19270013555374602,Sentence Position,t5,TRUE
,,200000,2,0.2035,0.2035113544245843,Sentence Position,t5,TRUE
,,200000,3,0.1945,0.19441836867785436,Sentence Position,t5,TRUE
,,200000,4,0.1965,0.196060549302429,Sentence Position,t5,TRUE
,,200000,5,0.18525,0.185335647348896,Sentence Position,t5,TRUE
,,200000,6,0.20075,0.20074268504110332,Sentence Position,t5,TRUE
,,300000,0,0.1955,0.1953038678663272,Sentence Position,t5,TRUE
,,300000,1,0.18925,0.18937220159734344,Sentence Position,t5,TRUE
,,300000,2,0.1885,0.18835932879762224,Sentence Position,t5,TRUE
,,300000,3,0.1865,0.18641961682872915,Sentence Position,t5,TRUE
,,300000,4,0.187,0.1869240892660034,Sentence Position,t5,TRUE
,,300000,5,0.19475,0.19469918677896694,Sentence Position,t5,TRUE
,,300000,6,0.18525,0.18507343450799787,Sentence Position,t5,TRUE
,,400000,0,0.203,0.2030453790710834,Sentence Position,t5,TRUE
,,400000,1,0.19625,0.19604971012651048,Sentence Position,t5,TRUE
,,400000,2,0.19775,0.19771564680404952,Sentence Position,t5,TRUE
,,400000,3,0.19525,0.19409392645214907,Sentence Position,t5,TRUE
,,400000,4,0.2015,0.19948131866179594,Sentence Position,t5,TRUE
,,400000,5,0.20325,0.20320686652041237,Sentence Position,t5,TRUE
,,400000,6,0.21075,0.2101534674558963,Sentence Position,t5,TRUE
